SMILES,tb_score,sa_score,sc_score,smiles
N12[C@@H]([C@@H](NC(\C(c3nsc(n3)N)=N/OC(C(O)=O)(C)C)=O)C2=O)SCC(C[n+]2cc(NC(NCCN)=O)c(n2C)N)=C1C(O)=O,0.5335239415352795,4.5710746081835385,4.999998893099996,101
c12[C@H](NC([C@H]3N(C([C@@H](NC([C@@H](NC)C)=O)C(C)(C)C)=O)CCC3)=O)CCCc1cccc2,0.76,3.501720384763292,4.621577102845514,77
c12c(ccc(c1)S(NC(c1c(cc(Cl)cc1)Cl)=O)(=O)=O)CCC2,1.0,2.0357443402815267,2.9538800572597794,48
c12c(C3CCNCC3)c[nH]c(c1cc(cc2)F)=O,0.65,2.3909263727374768,3.5901397033779032,34
C1(c2ccnnc2)(CCC([N@@]2C[C@H](NC(CNC(c3cc(ccc3)C(F)(F)F)=O)=O)CC2)CC1)O,0.6799999999999999,3.3127583924499446,4.466428453877941,71
c12c(cnc(c1)C(Nc1cc(C(Nc3ccc(C(Nc4nc(C(NCCNCC5CC5)=O)n(c4)C)=O)cc3)=O)n(c1)C)=O)cccc2,0.6,2.9916590939178427,4.95670458096537,85
c12c3c(C[N@@](C)CC3)sc1ncn(c2=O)CC[N@@]1CCC(c2c3c(cccc3)[nH]c2)=CC1,0.84,2.8166124788934805,4.999764678945871,67
c1(ccc(cc1)C#N)c1cc(c(OCCC[N@@]2C[C@@H](N(C)C)CC2)c(c1)F)F,0.84,2.8324601774125964,4.831450441472045,58
c12c(cc(Nc3c(cccc3)C(NCC(C)=C)=O)cc2)[nH]nc1\C=C\c1ccccn1,0.6799999999999999,2.6306698574485523,4.425475030277668,57
C1(c2ccccc2)(c2ccccc2)N=C(c2cccs2)N(C1=O)CCCN1CCC(c2cc(ccc2)C(F)(F)F)CC1,0.76,2.8861729749931087,4.787475217778416,72
c12c(C=3CCNCC3)c[nH]c1ccc(c2)Nc1nc(c(Br)cn1)NCCc1cc(ccc1)F,0.76,2.825211386397326,4.168695751873054,58
c1(c(n2ccsc2n1)\C=C\c1nc(ncc1)N)c1ccc(F)cc1,0.6799999999999999,2.7220884083856234,4.119740424945468,43
c12c(c(cc(n1)CCOc1cc(C[C@@H](c3cc4c(OCO4)cc3)CC(O)=O)nn1C)C)CCCN2,0.6291232149189535,3.6388373926576585,4.948120164673527,65
c1([C@@H]2N(CCC(=C2)c2c(ccc(c2)F)F)C(C)=O)cc(ccc1)O,0.65,2.9632780103858405,3.87166996884883,51
c12[C@@H](N3CC(C(O)=O)C3)CCc1cc(c1ccc(OCC3CCCCC3)cc1)c(c2)C,0.6,2.907894587832041,4.266080496453407,59
c12cc3cc(OC)c(cc3cc2ncc(c1Nc1cc(c(Cl)cc1C)OC)C#N)OCCN1CCN(C)CC1,0.65,2.7752464994980865,4.6466763366620665,63
c1(c(ccc(c1)NC(CCC(O)=O)=O)OC)NC(NC(c1c(cc(Cl)cc1)Cl)=O)=O,0.84,2.071165402344194,3.195506172089948,58
c1(c(c2c(cccc2)nc1C)Nc1ccc(N2C[C@@H]([N@@](C)CC2)C)cc1)c1ccccc1,0.76,2.7499144411068577,4.995159464226045,63
C1(c2c3c(c(ccc3)NS(C)(=O)=O)[nH]c2)(c2ccccc2)CCOCC1,0.92,2.6672977971559693,4.546283738992613,51
OC1=C(C2CCC(CC2)c2ccc(C)cc2)C(c2ccccc2C1=O)=O,0.65,2.2724394686736407,3.126205886712246,45
c12N(C[C@@H](NC([C@@H](C(NCc3cc(cc(c3)F)F)=O)C)=O)C(N(c1cccc2)C)=O)C(c1ccccc1)=O,0.6455025947880425,3.2945739596336416,4.58459596279305,80
c1(c(nsc1NC(NCCCN(C)C)=O)OCc1cccnc1)C(N)=O,0.65,2.5579972449957995,4.495665176445477,42
c12c3c(cno3)CCCc1ccc(c2)N1C[C@H](CNC(C)=O)OC1=O,0.6479170997539098,3.20031584555754,4.450213940727876,47
c1(c2cc(c3ccccc3)cnc2N)[nH]c2cc(S(N)(=O)=O)ccc2n1,0.6,2.2789415476757178,4.1616208082727715,49
c12c(sc(n1)C(Nc1c(NC(c3cc4cc(Cl)ccc4[nH]3)=O)ccc(c1)OCC(O)=O)=O)C[N@@](C)CC2,0.6799999999999999,2.7649129885757397,4.888550172745381,76
c12c(NC(NCCOc3cc(cc(c3)C(F)(F)F)C(F)(F)F)=O)cccc1CC[C@@H](C2)O,0.84,3.0119485545740368,4.423941070175107,62
N1(C(N2CCN(c3cc(ccc3)Cl)CC2)=Nc2ccccc2[C@@H]1CC(O)=O)c1c(cc(Cl)cc1)C,0.6799999999999999,3.070612364477917,4.243673676341573,68
c1(c2cc(c(C(O)=O)cc2)C(C)C)cc(c(OCCN[C@H]([C@@H](c2ccc(O)cc2)O)C)c(c1)C)C,0.6799999999999999,3.2787463770165535,4.4706525529016385,73
N1([C@@H](C[C@@H]1C)C#N)C(CNC(C)(C)C)=O,0.6248165806401969,3.7028300040370574,3.2347066831120146,39
C([C@@H]1[C@@H](c2cc(ccc2)Cl)C[C@@H]2N[C@@H]1CC2)Oc1c2c(ccc1)cccc2,0.5852478283277766,4.1452823205305025,3.5312223115986785,66
c12c(ccc(c2)c2c(c3ccccn3)n[nH]c2)[nH]nc1C(NC)=O,0.76,2.769321595198809,4.804628807185331,47
c12c(n(C(C)C)nc1C(NCC1CCN(CC(Nc3c(cccc3C)C)=O)CC1)=O)cccc2,0.6799999999999999,2.395570996269172,4.6716372877863686,58
c1(C(N2CC[N@@](CCCC)CCC2)=O)cc(NS(c2cc(ccc2)Br)(=O)=O)ccc1,0.84,2.0787732182585543,4.4022962056534585,58
c12[C@@H](C3CCN(Cc4ccoc4)CC3)[N@@](CCc1cc(c1cc(ccc1)C#N)cc2)CC(Nc1cc(cc(c1)Cl)Cl)=O,0.645383157391403,3.298540484752317,4.74755256229926,83
c12c(c(nc([nH]1)NCCCNCc1c(c(Br)c(s1)Br)C)=O)csc2,0.6461190702624993,3.2735886863429595,4.098808746314419,48
c12c(Nc3cc(c(Cl)cc3)OCC[N@@]3Cc4c(cccc4)CC3)cc(C)nc1cccc2,0.84,2.2636928389589475,4.298470359738337,57
c1(N(c2ccccc2)S(C)(=O)=O)cc(N2CCCC2=O)cc(c1)C(N[C@@H](Cc1ccccc1)[C@@H](CN[C@H](C(NC1CCCCC1)=O)C)O)=O,0.6091630306432272,3.9006286595333086,4.9991077241131645,100
C1(C(C(C(C(C1O)O)O)O)O)O,1.0,1.7138693586243685,1.4225491219411903,24
C1([C@@H]2CN(CCc3ccccc3)C[C@H]12)NC([C@@](C1CCCC1)(c1ccccc1)O)=O,0.84,3.5153795282523994,4.0937216138838215,64
n1(c2c(c(Nc3cc(ccc3)C)cc1=O)cccn2)c1cc(ccc1)C(F)(F)F,0.6799999999999999,2.3143784299640022,3.9855829989374305,52
n12c(c3cc(ccc3)C(F)(F)F)nc(c1cnc(n2)Nc1ccc(NC(C)=O)cc1)C,0.65,2.4990464091726885,4.3546113606599315,56
c1(c2cc(C(NS(NC3CCC3)(=O)=O)(C)C)ccc2)n(nc(c1)COc1ccc(F)cc1)CC,0.6799999999999999,2.778296072180103,4.668511368611781,62
c1(c2nc(NC3CC(NC(C3)(C)C)(C)C)ncc2)sc(c2ccc(OC)cc2)cc1,0.76,2.646120186584344,4.051883105380775,54
C1([C@H]2CN(Cc3c4c(c(N(C)C)cc3)cccc4)C[C@@H]1CC2)(c1cc(ccc1)NS(C)(=O)=O)OC,0.5589824647438696,4.373206976897228,4.958983363730994,74
c1(c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)ccc(C(N(C)C)=O)cc1,0.92,2.227870049726354,4.1781137278773555,52
c1(c2cc(c(c3ccccn3)cc2)OC)c(n(c2ccccn2)nn1)C,0.84,2.3358096514069797,3.87932937269218,44
c12c(c(cc(o1)C(c1n(ccn1)C)=O)=O)c(cc(c2)O)O,0.65,2.713742559424212,3.9996892649900495,43
c1n(Cc2c(CCC)c3nc(nn3cn2)C)c(nc1)c1ncccc1F,0.65,2.9424411817713536,4.4228817346052285,42
N1([C@@](Cc2c1cccc2)(CC(C)C)C(O)=O)C(c1cc(c(C(C)(C)C)cc1)OC)=O,0.6491591926025598,3.127185650666096,3.6131322165608735,62
c1(c2nc(NC(c3ccc(C(N4CCC([N@@]5C[C@@H](NC(C)=O)CC5)CC4)=O)cc3)=O)sc2)c(ccc(c1)CCCC)OC,0.6497531919489524,3.068924044073862,4.999806864973344,85
c12c(ccc(c1)C(N(Cc1ccc(c3ccc(CNCCc4ccccc4)cc3)cc1)CCc1cc(ccc1)OC)=O)OCO2,0.76,2.443330627376559,4.1876215860603265,72
c12c(ccc(c2)Cc2ccc(S(Nc3cc(ccc3)C(F)(F)F)(=O)=O)cc2)oc(=O)cc1C(F)(F)F,0.84,2.4796829835891767,4.34563994228401,69
c1(N(c2ccc(OC(F)(F)F)cc2)Cc2ccc(C(NCCC(O)=O)=O)cc2)nc2cc(OC)ccc2n1C,0.6799999999999999,2.639577629216374,4.6844287987454125,67
c12c3NC(=Nc1cccc2c([nH]n3)=O)C(NN)=O,0.65,2.962547552688747,3.4433747442723965,36
c12c3NC(=Nc1cccc2c([nH]n3)=O)CN(C)C,0.65,2.7987529825529998,3.3022813122239416,35
n1(n(c2ccccc2)c(=O)c(c1C)NC(Cc1c2c(cccc2)[nH]c1)=O)c1ccccc1,0.76,2.3048292361924627,3.2268504294211544,59
C(c1cc(ccc1)OC)[C@@H]1CCC[N@@]1C[C@H](COc1c(c(ccc1)Cl)C#N)O,0.6799999999999999,3.079726974274503,3.6861690790029105,59
C1(c2ccc(C(NCCC(Nc3ccc(Cl)cc3)=O)=O)cc2)(CC1)CN1CCCC1,0.65,2.154679936137118,4.5413238983902176,53
c1(c(nc(c2ccc(Cl)cc2)c(n1)c1ccc(Cl)cc1)C(OC(C)(C)C)=O)C=1O[C@@H](c2ccccc2)CN1,0.6471710171854749,3.2334813454984888,3.657116946402093,77
c12c(c(Nc3c(cc(F)cc3)F)c(s2)C(N2C[C@H](O)CC2)=O)ccc(n1c1c(cccc1)Cl)=O,0.6490766741345094,3.1332966633423744,4.701348771180088,69
c1(c(c2c(cccc2)nc1c1cccs1)C(N[C@H](C1CCCCC1)C)=O)CN1C(CN(C([C@H](C)O)=O)CC1)=O,0.6799999999999999,3.5532713553053528,4.999996624018175,78
c1([C@@H](CN2CCCC2)N(C(Cc2ccc(C(F)(F)F)cc2)=O)C)cc(OCC(OC(C)(C)C)=O)ccc1,0.6799999999999999,2.9674660788874707,4.093645274807555,72
c1(c(cc(Cl)cc1)OC)C(C[C@](CNc1c2c(nc(C)cc2)ncc1)(C(F)(F)F)O)(C)C,0.6,3.3187247602648977,4.223421201612565,64
c12\C(C(=O)Nc1ccc(c2)c1cc(cnc1)OC[C@H](Cc1c2c(cccc2)[nH]c1)N)=C/c1ccco1,0.76,3.2086208480169134,4.654609139276583,71
c12c3c(CCc1cnc(n2)Nc1ccc(O)cc1)nc(s3)C,0.65,2.555124078340602,4.3255872331029925,38
n1(C=2[C@@]3([C@H]([C@@H]4CC=C5[C@@]([C@H]4CC3)(CC[C@@H](C5)O)C)CC2)C)cnc2c1cccc2,0.84,4.193227592310196,3.3167697754035723,81
n1c([nH]c2c1c(cc(C(F)(F)F)c2)Br)C(Nc1ccc(Cc2ccncc2)cc1)=O,0.76,2.5118646209734847,4.008920366938075,57
CCC[C@@H](C(C(NC1CC1)=O)=O)NC([C@@H]1[C@H]2CCC[C@H]2CN1C([C@H](C(C)(C)C)NC([C@H](C1CCCCC1)NC(c1cnccn1)=O)=O)=O)=O,0.5414104063004026,4.5115609054665375,4.999996672574326,113
n1(c(c(cn(c1=O)Cc1c(C(F)(F)F)cccc1F)c1c(c(OCCCCC(=O)O)ccc1)Cl)=O)C[C@H]1c2c(CCN1)cccc2,0.6,3.6032045613515264,4.9980548755908725,86
c12c(c(Nc3ncc(C(F)(F)F)cc3)cc(n2)COC)ccc(c2c(C(F)(F)F)cccn2)n1,0.65,2.8522899183339483,4.512542443438045,62
C(=O)(Cc1ccc(cc1)OCCCC)O,1.0,1.5042012506720468,2.147200849662501,24
C([C@@H]1[C@H](C[N@@](C1)C(C)(C)C)c1c(cc(F)cc1)F)(N1CCC(c2c(cc(C)c(c2)C)[C@@H](NCCCN)CC)CC1)=O,0.606039141604369,3.9355806951999046,4.749265629993903,94
c1c(c2cccc(c2)CO)cc2oc(C(c3ccc(cc3Cl)Cl)=O)cc2c1,0.92,2.186152934864996,3.451586881708941,48
S(=O)(Nc1cc(ccc1C(N[C@@H](c1c(cc(F)cc1)F)C)=O)I)(=O)c1c2c(ccc1)nccn2,0.92,3.0120635965407563,3.984313427214368,68
c1(COc2c(cc(Nc3ncnc4ccc(cc34)NC=3O[C@@H](CN3)C)cc2)Cl)ncccc1,0.6799999999999999,3.219166003708437,4.487394937673808,60
c12c3C[C@H]4[N@@](C)CC[C@@]51[C@@]4(OCc1ccccc1)CCC([C@@H]5Oc2c(O)cc3)=O,0.4709540609349908,5.006856439045153,3.390404903520402,71
c1(CC)ccc(O[C@@H](CCOc2ccc(c(c2)C)CCC(O)=O)C)c(c1)\C(c1ccccc1)=N\O,0.6,3.0029346162261685,4.456233108532167,66
s1cccc1CC(NC(C(NC1CCN(CC1)C(\C=C/c1c(c(Cl)c2c(ccs2)c1)Cl)=O)=O)CC(O)=O)=O,0.6799999999999999,3.364495112572538,4.711561447054419,73
C1(\[C@H]2[C@@]([C@@H]([C@@H](\C=C\COCC(C)(C)O)C)CC2)(CCC1)C)=C\C=C1/C([C@H](C[C@@H](C1)O)O)=C,0.5015990834627568,4.799905357240852,4.304525536120325,94
c1(c2cc(c3c(ncnc3N)n2)c2cc(ccc2)Br)ccc(nn1)N1CCOCC1,0.65,2.6485448369339952,4.573445508552212,51
c12n(C3CC3)cc(C(O)=O)c(c2ccc(c1OC)N1C[C@H](C[C@@H](C1)N)C)=O,0.76,3.374134809329279,4.5019535816393494,60
OC[C@@H]1CN(c2c(cc3c(n(c(n(c3c2C)C2CC2)=O)N)=O)F)CC1,0.6799999999999999,3.215459058227223,4.4503890223678555,52
C([C@@H]([C@@H]1CN(c2c(cc3c(c2Cl)n(C2CC2)cc(C(O)=O)c3=O)F)CC1)O)(F)(F)F,0.6799999999999999,3.6461725008115695,4.540958701181038,71
C1[C@H](CN(C(=O)OCOC([C@@H](C(C)C)N)=O)C(C)=O)OC(=O)N1c1ccc(C2CCS(CC2)(=O)=O)c(c1)F,0.6,3.9480378386196495,4.57234472273146,83
c1(cc(ccn1)OC)CCc1nc2c([nH]1)ncc(c1ccc(cc1)S(N1CCN(CC1)C)(=O)=O)c2,0.6,2.6671687467192595,4.993049880917164,66
OC(c1n(Cc2ccccc2)c2c(c1c1ccccc1)cc(Nc1ccc(cc1)c1ccccc1)cc2)=O,0.6799999999999999,2.1744054723813293,4.381164978526778,61
N1=CC[C@@H](N1C(CNCCNc1ccc(cc1)C#N)=O)C#N,0.6436286298771945,3.350940713820401,4.263161569622445,41
N1([C@@H](CCC1)C(=O)O)C([C@H]1O[C@@H](n2c3ncnc(c3nc2)NC(=O)NC2CCCC2)[C@H]2[C@@H]1OC(O2)Cc1ccccc1)=O,0.5578499291812227,4.38235118540689,4.107606774628303,99
c1cc(NC(CSc2cc(ccc2)Cl)=O)cc2C(NC(=O)c12)=O,0.92,2.106828530370283,3.5410814271061524,43
c1c2C(NC(c2cc(c1)NC(CNc1c2c(ccc1)CCCC2)=O)=O)=O,0.92,2.284667643309815,3.8795850962961884,47
c1(nc(co1)Cn1ccnn1)c1ccc(OCc2nc(oc2)\C=C\c2ccc(cc2)OC(F)(F)F)cc1,0.65,2.989730277953031,4.956409489403748,64
c1(CNc2ccc(c3nc4ccccc4[nH]3)cc2)ccc(NC(c2ccc3c(c2)OCCO3)=O)cc1,0.84,2.2197980871771765,4.734385642863192,62
c1c(n(c(c(c1=O)O)C(NC1CC1)=O)C)C,0.65,2.5349583654582237,3.5724591695614123,32
c1(ccc2c(c(cn2CC(=O)O)\C=C(\C(N(c2ccccc2C(F)(F)F)C)=O)C#N)c1)F,0.76,2.8268169148097293,4.801783536175412,62
c1c2c(c3c(c1)C(=O)C=C(C3=O)O)C=CC(O2)(C)C,0.76,3.016505452400258,3.1329358006738723,41
N1C(C(=C(c2cccc(c2)O)C1=O)Nc1ccc(cc1)Oc1c(cccc1)C#N)=O,0.76,2.4408123153857755,4.181572579088683,54
C12C(C3CC(CC(C1)C3)C2)N1C([C@@H](CC1)Cc1cc(cc(c1)OC)OC)=O,0.84,4.190541346453406,3.687249184288148,57
C1N(C([C@@H](C1)Cc1ccccc1Cl)=O)CCc1ccccc1,0.92,2.438085562721501,3.557966876522455,41
c1c(c(cc(c1)[N+](=O)[O-])[N+](=O)[O-])O,1.0,2.0050270803255685,1.5930359323717491,39
C1N(CCC1)CCCOc1ccc(C2(CCOCC2)Cn2cnc3c2nccc3)cc1,0.65,2.617745887225228,4.9235321793986255,47
C(CCCCCCCCCCCCCC)C(OC[C@@H](CO[C@@H]1O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO)OC(CCCC\C=C\C\C=C\C\C=C\C\C=C\CC)=O)=O,0.513040813091614,4.7197847283152745,3.376006276132107,112
c1c(Cl)c2c(n(c([C@@H](Nc3c4c(ncn3)[nH]cn4)CC)nc2cc1)c1c(cccc1F)F)=O,0.84,3.4299316776922746,4.61767349043725,67
N1(CCS(=O)(CC1)=O)CCNCC(Nc1cc(Nc2ncc(c3ccsc3)cn2)ccc1)=O,0.76,2.7230554684750437,4.997164276155939,56
C1(N(C[C@@H](O1)CNC(C)=O)c1ccc(c2ccc(cc2)CNCC#N)c(F)c1)=O,0.76,2.935593883622573,4.683603452885352,57
N1(C(C(c2c[nH]c3c2c(cnc3n2ccnn2)OC)=O)=O)CCc2c(C1)c1c(ccc(c1)F)n2c1ccccc1,0.6489464112878138,3.142376116982845,4.739289572157446,73
C(\[C@H]1[C@H](C=CC(=O)O1)C)=C\C(=C/[C@@H](C\C=C\C(=C\[C@H](C([C@H]([C@@H]([C@H](C\C(=C\C(NCCCN1CCOCC1)=O)C)C)O)C)=O)C)C)C)CC,0.4154502991152553,5.365403443260297,4.999607123523203,125
c1(ccc(Nc2cc(ncn2)OC2CCN(CC2)C(OC(C)(C)C)=O)cc1F)OC,0.92,2.4606113953755533,3.364346154345871,51
c1(ccc(O)c(O)c1)C[C@@H](C(=O)OCCCOC(c1ccc(cc1)O)=O)N,0.92,2.6679102635266108,3.3412915452059875,52
S(=O)(=O)(N1CCC(CC1)[C@H](c1cc(cc(c1)F)F)CCN1CCC(CC1)(CCS(c1ccc(cc1)OC)(=O)=O)O)C,0.6400148646436382,3.4398521325389413,4.546595121081072,81
n1(c2nc(C)nc(N3CC=C(CC3)CC#N)c2c(c1)C)c1c(cc(cc1C)Br)C,0.6471975512233761,3.2324050924613963,4.108016845019588,54
c1(ccc(C[N@](S(c2ccc(cc2)Cl)(=O)=O)[C@H]2CC(CCNC2=O)(C)C)cc1)C(OC)=O,0.65,2.9591758273013085,3.4482112392263216,68
n1c[nH]c2cc(NC(c3c(Nc4ccc5nc(ncc5c4)N)nccc3)=O)ccc12,0.65,2.492094312458472,4.603033918261255,52
C1CC1(Sc1ccc(cc1)F)C(NC1CCCCC1)=O,0.76,2.369429965431923,2.618804766719429,33
C(OCCN1CCN(Cc2cccc(c2)Oc2ccccc2)CC1)CO,1.0,1.9431721468063188,3.5418370274053057,38
N(C(=O)Nc1c(ccc(c1)C)c1cccnc1)c1ncc(nc1)C,0.84,2.2177391585050685,3.57967390387738,41
C(=O)(C1Oc2ccc(cc2C1)N1C([C@@H](CC[C@@H](c2ccc(cc2)F)O)[C@H]1c1ccc(cc1)O)=O)O,0.6245065486188043,3.7072305722895496,4.577210145967519,77
C(c1[nH]c2sccc2c1Sc1ccccc1)(N)=O,0.65,2.6916248934475355,3.1615541995080743,32
c1cc(\C=C\C(NCc2ccc(c(c2)OC)O)=O)ccc1CC(C)C,1.0,2.0053927746381817,3.2924325210968304,43
S1(=O)(c2c(ccc(c2)OCC(=O)N)NC(=C1)c1c(=O)n(c2ccc(F)cc2c1O)Cc1ccc(cc1)F)=O,0.65,2.9960802339405226,4.992528193664937,73
c1c(sc(C(=O)O)c1)c1cc(c(OCCC)cc1)C#N,0.92,2.2185707404463835,3.645099638489002,36
C1C(CCC1)C(N1CCN(C(c2ccnc(Cc3c4ccccc4c(=O)[nH]n3)c2)=O)CC1)=O,0.6,2.482984795398119,4.863953431189891,61
C1CC2(C(N(c3ccc(OCC)cc23)S(=O)(=O)c2ccc(cc2OC)C(=O)NC(C)(C)C)=O)CCC1OCCN1C(COCC1)=O,0.6271116870835809,3.669410484316643,4.999998042670935,83
n1cc([nH]c1C(Nc1ccc(C2C[C@H](C)N[C@H](C2)C)cc1C1=CCCCC1)=O)C#N,0.6112966047605922,3.87596500081157,4.4253074280325535,62
C1CCCN1C[C@@H]1CCc2cc(OCCCNCc3ccc(cc3)Cl)ccc2C1,0.6,2.6489279208842333,4.870989729736906,47
C1C2(CCC(\C1)=C/C(=O)OCC)OC[C@@H](OO2)C(c1ccc(cc1)Cl)=C,0.6799999999999999,3.9989508080175535,2.8221100656944147,55
n1(nc(C(N)=O)nc1)[C@H]1[C@@H]([C@@H]([C@H](O1)COC([C@@H](NC([C@@H](N)C)=O)[C@@H](C)CC)=O)O)O,0.84,4.288814014727036,3.943540120598454,92
c1(c(sc(\n1CC1CC1)=N/C(c1cc(ccc1OC)C(F)(F)F)=O)C(C)(C)C)C,0.65,2.7524940923503958,3.4766179085554128,57
C([C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C[C@H](NC(CC)=O)Cc1ccccc1)CCCCN)C(=O)N(CCCCC)C,0.6799999999999999,3.7935120102703412,4.911202486200912,91
C(=O)(N[C@@H]([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)SC)O)O)O)C(C)C)[C@@H]1CC[C@@H](CCN1)CCCCF,0.5267411269738195,4.621209627421534,4.470082664374335,91
CC(c1cc(c(s1)NC(Nc1cccc(c1Cl)Cl)=O)C(N1CCNC([C@@H]1C)=O)=O)(C)C,0.76,3.183570510785492,4.200671519396794,63
s1ccnc1CN1c2cc3c(cc2C(C)(C)C1=O)nc([nH]3)c1c2c([nH]n1)cccc2,0.65,2.9555483032952203,4.901239003110731,59
c1(cccc(c1)c1cn2c3c(cccc3)sc2n1)OCCN(CC)CC,0.76,2.3184600562652804,4.322671161500798,42
c1ncc(c(NC(=O)c2c3c(c(cc2)OC(F)F)oc2c3cncc2)c1Cl)Cl,0.65,2.7515904073695765,4.25080293362478,51
C1Cc2c(N(c3c1cccc3)CCCN(C(=O)c1oc3ccc(cc3c1)Cl)C)cccc2,1.0,2.3865215438847702,4.376043262379023,54
c1(n2c(nc1c1ccc(F)c(C)c1)cccn2)c1ccnc(c1)NC(=O)c1cnc(cc1)C,0.76,2.6044698713090515,4.710360060817925,58
c1(nnc([C@@H](S(c2ccccc2)(=O)=O)CC)o1)SCCN1CCN(CC1)c1c(cccc1)OC,0.6799999999999999,3.0622047284915133,4.597905912231793,63
c1nc(nc2n(nnc12)c1cc(ccc1)COCCOC)Nc1ccccc1,0.6799999999999999,2.336904856988891,4.304662616120494,42
C(c1cccc(c1)C(F)(F)F)[C@@H]1CNCCO1,0.6799999999999999,2.7127946527599143,3.215853420649537,34
n1ccc(c2c(c[nH]c2c2ccc(cc2)F)C=2CC[N@@](CC2)CCc2ccc(cc2)[S@@](C)=O)cc1,0.6,3.2485465454733906,4.994511604485079,70
c1cc(cc2c1OCc1c2sc(c1)C(C)=O)C,0.84,2.4082444664559417,3.045913508547791,30
c1c(cc(cc1C)Oc1cc2c(C(CCC2)CC(O)=O)nc1)C,0.65,2.918412311348815,4.089911417965691,40
O1[C@@]2([C@@]3([C@@]([C@@]4([C@@H](CC3=O)C)C[C@@H](OC4=O)c3ccoc3)(CCC2)C)COC(=O)C)C1,0.3594354002497923,5.7213276252613365,3.4278816664348764,85
c1(C)n(c2cc(ccc2)C(F)(F)F)c(c(C(=O)NC[C@@H](C)O)cc1[S@@](c1ccc(cc1)C#N)=O)=O,0.6342403262456016,3.553909808190641,4.252102004746721,76
C1CC(c2c(nccc2)S(=O)(=O)c2ccc(cc2)COc2ccc(cc2F)F)(C1)O,0.76,2.4619135931777514,3.3868207522473037,54
c1csc(c1)C(N1CCN(CC1)c1c2c(n(c(c1C#N)=O)Cc1cccnc1)csc2)=O,0.65,2.819245117085764,4.769592055876537,57
C([C@](C)(CC(CC)CC)N)(O)=O,0.76,3.1437123246348886,2.6523912026141545,26
n1(c2ncccc2)[nH]cc(c1=O)c1cccnc1,0.84,2.3807948164128145,2.947586451755256,32
C12(c3ccccc3CO1)CCN(c1n(c(C)nn1)c1ccc(cc1)Cl)CC2,0.6499938219093608,3.0109425673240797,4.598814320612131,48
c1(c(cc2occ(c(c2c1)=O)CN1CCN(CC1)Cc1ccccc1)O)O,0.6,2.2307141275184943,3.2898425045301978,46
c1(ccc(c(c1)Br)Cl)OC1C[C@H]2C=C[C@@H](C1)N2,0.5084587087312028,4.752131980606656,2.86336789169034,43
[nH]1c2ccc(C)cc2c(c1)C(CCCCCC(=O)NO)c1c[nH]c2ccc(cc12)C,0.6799999999999999,2.5590117787131472,3.650400602916824,55
FC(CNn1c(cc(n(c1=O)CC(=O)NCc1c(cc(nc1C)N)C)C)=O)(c1ccccn1)F,0.6483692573798038,3.1772039212071346,4.834696569593016,59
c1cc(C(=O)\C=C\c2c(CCN(C)C(C)=O)cc3c(OCO3)c2OC)ccc1OC,0.65,2.661843812957972,3.3554795190969737,53
C1C(c2cc(n(c2c2ccc3c(c2)ccc(n3)c2c(C)nc(s2)C)CC(N2CCOCC2)=O)C(=O)O)CCCC1,0.65,2.9856151113318252,4.999955386739369,72
c1cccc2C(OC3(c12)CCN(CC3)C(c1cn(c2cc(ccc12)Cl)CC(=O)N(C)C)=O)=O,0.84,3.095003669667354,4.582309362191381,63
Oc1cc2[C@@]3([C@H]([C@H]([N@@](CC3)CCc3ccccc3)Cc2cc1)C)C,0.6084227074355117,3.909002823601111,4.066989855234185,56
C1[C@@H]2[N@@](C[C@@H](C2)N1C(=O)Nc1ccc(cc1)Oc1ccccc1)C1Cc2ccccc2C1,0.84,3.7828133141702236,4.123950778280449,67
C1C[C@@H](C(Nn2ccc3c2cccc3)=O)C[N@@](CCN2CCCCC2)C1,0.84,2.8168412516917116,3.213961216759908,50
C1C[C@@H](C(Nn2c3c(cccc3)cc2)=O)C[N@@](CCN2CCN(CC2)CCO)C1,0.6799999999999999,2.9371437390469186,3.59146752637509,57
c1c2c(OCO2)cc2c1[C@@H](c1cc(c(c(c1)OC)OC)OC)[C@@H]1C(OC[C@H]1[C@]2(C1(O)CCCCC1)O)=O,0.5774835071206469,4.2159853022717675,3.7772855061476545,83
c1ccc2c(C[C@@H]3C(C2=O)=C(O)[C@@]2(C(C(=C([C@@H]([C@@H]2C3)N(C)C)O)C(N)=O)=O)O)c1N(C)C,0.92,4.246766725775221,4.456414498304499,86
S1[C@@H](c2c(nn(c3ccc(cc3)F)c2)c2[nH]ccc2)N(CCc2ccc(cc2)O)C(=O)C1,0.6479911842386084,3.1966658058711266,4.922430761867526,65
O1[C@H]2[C@](O)([C@@H](OC(=O)CCC)C[C@@](OC(=O)C)([C@@H]3C2=C([C@@H](OC(=O)\C(C)=C/C)[C@H]3OC(=O)CCCCCCC)C)C)[C@@](O)(C1=O)C,0.4521837029359529,5.1297796960496695,4.123040196993088,123
